discourse,speaker,gender,phone,phone_duration,phone_begin,phone_end,phone_position,previous_phone,following_phone,syllable,syllable_begin,syllable_end,word,transcription,word_begin,word_end,utterance_begin,utterance_end,measurement,original_rate,downsampled_to,spectral_peak_full,spectral_cog,F_M
14401_f3_int4_2022_03_29_assnat_174837,14401,female,s,0.0999999999999943,87.12,87.22,1,<SIL>,ɑ,s.ɑ,87.12,87.26,ça,s.ɑ,87.12,87.26,86.05,86.05,0.5,44100,22050,6177.43190661479,6808.29362802753,6177.43190661479
14401_f3_int4_2022_03_29_assnat_174837,14401,female,s,0.0999999999999943,89.2,89.3,1,ɑ̃,e,s.e,89.2,89.35,c'est,s.e,89.2,89.35,88.84,88.84,0.5,44100,22050,1315.56420233463,7280.96031149118,7521.5953307393
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.13,0.36,0.49,1,<SIL>,e,s.e,0.36,0.52,c'est,s.e,0.36,0.52,0.36,0.36,0.5,44100,22050,9094.55252918288,7301.0904058766,6635.01945525292
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.13,4.5,4.63,3,ə,y,s.y,4.5,4.78,dessus,d.ə.s.y,4.44,4.78,4.03,4.03,0.5,44100,22050,4633.07392996109,6078.84295399492,4633.07392996109
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.140000000000001,6.27,6.41,4,k,ɛ,s.ɛ,6.27,6.53,d'accès,d.a.k.s.ɛ,6.09,6.53,5.37,5.37,0.5,44100,22050,8122.17898832685,7830.29577724558,7921.98443579767
14401_f4_int5_2022_03_29_assnat_174837,14401,female,ʃ,0.19,7.43,7.62,1,l,a,ʃ.a.k,7.43,7.77,chaque,ʃ.a.k,7.43,7.77,7.03,7.03,0.5,44100,22050,3632.10116731518,4485.44358284003,3632.10116731518
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.12,7.77,7.89,1,k,ɑ̃,s.ɑ̃.t.ʁ,7.77,8.08,centre,s.ɑ̃.t.ʁ,7.77,8.08,7.03,7.03,0.5,44100,22050,8522.56809338521,7521.78038324159,7950.58365758755
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.129999999999999,8.16,8.29,1,ə,ɛ,s.ɛ.ʁ,8.16,8.42,services,s.ɛ.ʁ.v.i.s,8.16,8.62,7.03,7.03,0.5,44100,22050,8694.16342412451,7589.52169234935,7435.79766536965
14401_f4_int5_2022_03_29_assnat_174837,14401,female,ʃ,0.0899999999999999,14.22,14.31,1,ɑ̃,a,ʃ.a.k,14.22,14.42,chaque,ʃ.a.k,14.22,14.42,13.37,13.37,0.5,44100,22050,3632.10116731518,4033.76795909249,3632.10116731518
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.0600000000000005,14.42,14.48,1,k,ɑ̃,s.ɑ̃.t.ʁ,14.42,14.55,centre,s.ɑ̃.t.ʁ,14.42,14.55,13.37,13.37,0.5,44100,22050,7178.4046692607,7037.85594438136,7178.4046692607
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.0700000000000003,14.62,14.69,1,ə,ɛ,s.ɛ.ʁ,14.62,14.75,services,s.ɛ.ʁ.v.i.s,14.62,14.88,13.37,13.37,0.5,44100,22050,5233.65758754864,6281.63110712285,5233.65758754864
14401_f4_int5_2022_03_29_assnat_174837,14401,female,ʃ,0.0700000000000003,16.5,16.57,6,ɔ,a,ʃ.a.ʒ,16.5,16.65,décrochage,d.e.k.ʁ.ɔ.ʃ.a.ʒ,16.2,16.65,16.2,16.2,0.5,44100,22050,3746.49805447471,4144.03614532026,3746.49805447471
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.129999999999999,19.5,19.63,1,ə,e,s.e.t,19.5,19.83,c'est,s.e.t,19.5,19.83,18.46,18.46,0.5,44100,22050,6863.81322957199,7386.81528596357,6863.81322957199
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.0799999999999983,22.19,22.27,1,ə,ɑ,s.ɑ,22.19,22.31,ça,s.ɑ,22.19,22.31,22.08,22.08,0.5,44100,22050,6863.81322957199,7288.48115451358,6863.81322957199
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.0799999999999983,23.12,23.2,1,<SIL>,ɑ,s.ɑ,23.12,23.23,ça,s.ɑ,23.12,23.23,23.12,23.12,0.5,44100,22050,5433.85214007782,5553.54165634064,5433.85214007782
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.150000000000002,23.7,23.85,3,ɑ,e,s.e,23.7,23.88,passé,p.ɑ.s.e,23.51,23.88,23.12,23.12,0.5,44100,22050,8493.96887159533,7674.79138168531,7264.20233463035
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.109999999999999,24.64,24.75,1,ɛ,ɛ̃,s.ɛ̃,24.64,24.79,s'inquiéter,s.ɛ̃.c.e.t.e,24.64,25.22,24.29,24.29,0.5,44100,22050,7607.39299610895,6924.61511705776,7607.39299610895
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.140000000000001,28.63,28.77,2,a,i,s.i,28.63,28.81,assis,a.s.i,28.5,28.81,27.73,27.73,0.5,44100,22050,8522.56809338521,7624.00240383076,7407.19844357977
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.0799999999999983,29.67,29.75,1,ɑ̃,a,s.a,29.67,29.82,sa,s.a,29.67,29.82,27.73,27.73,0.5,44100,22050,6606.42023346304,6290.02594205,6606.42023346304
14401_f4_int5_2022_03_29_assnat_174837,14401,female,ʃ,0.109999999999999,29.82,29.93,1,a,ɜ,ʃ.ɜ.z,29.82,30.18,chaise,ʃ.ɜ.z,29.82,30.18,27.73,27.73,0.5,44100,22050,3317.50972762646,4024.11210900746,3317.50972762646
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.0799999999999983,31.71,31.79,1,ə,e,s.e,31.71,31.93,ses,s.e,31.71,31.93,27.73,27.73,0.5,44100,22050,5920.03891050584,7037.29442178016,5920.03891050584
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.0700000000000003,32.32,32.39,2,e,ɛ,s.ɛ.j,32.32,32.42,essayer,e.s.ɛ.j.e,32.28,32.43,27.73,27.73,0.5,44100,22050,7607.39299610895,6399.01328008942,7607.39299610895
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.0799999999999983,37.49,37.57,2,o,i,s.i,37.49,37.6,aussi,o.s.i,37.43,37.6,37.14,37.14,0.5,44100,22050,9466.34241245136,7297.7325101997,7836.18677042802
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.100000000000001,40.07,40.17,1,u,a,s.a,40.07,40.27,savez,s.a.v.e,40.07,40.56,37.14,37.14,0.5,44100,22050,5920.03891050584,6646.39877027787,5920.03891050584
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.109999999999999,45.25,45.36,1,ə,i,s.i.s,45.25,45.48,système,s.i.s.t.ɛ.m,45.25,45.67,45.15,45.15,0.5,44100,22050,5462.4513618677,6671.63742186984,5462.4513618677
14401_f4_int5_2022_03_29_assnat_174837,14401,female,ʃ,0.190000000000005,47.12,47.31,1,u,ɑ̃,ʃ.ɑ̃,47.12,47.56,changer,ʃ.ɑ̃.ʒ.e,47.12,47.98,45.15,45.15,0.5,44100,22050,3517.70428015564,3831.97103358961,3517.70428015564
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.140000000000001,52.76,52.9,3,ɑ̃,e,s.e,52.76,52.97,d'enseignants,d.ɑ̃.s.e.ɲ.ɑ̃,52.6,53.28,51.99,51.99,0.5,44100,22050,7321.40077821012,7071.2472938626,7321.40077821012
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.0900000000000034,53.94,54.03,1,<SIL>,ɑ,s.ɑ,53.94,54.07,ç'a,s.ɑ,53.94,54.07,53.94,53.94,0.5,44100,22050,7407.19844357977,6876.55758945831,7407.19844357977
14401_f4_int5_2022_03_29_assnat_174837,14401,female,ʃ,0.100000000000001,54.66,54.76,1,spn,ɑ̃,ʃ.ɑ̃,54.66,54.93,changé,ʃ.ɑ̃.ʒ.e,54.66,55.16,53.94,53.94,0.5,44100,22050,3746.49805447471,4294.76169155156,3746.49805447471
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.140000000000001,56.23,56.37,1,<SIL>,ɑ,s.ɑ,56.23,56.4,ça,s.ɑ,56.23,56.4,56.23,56.23,0.5,44100,22050,4747.47081712062,5526.00391765771,4747.47081712062
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.18,56.5,56.68,2,o,i,s.i,56.5,56.71,aussi,o.s.i,56.4,56.71,56.23,56.23,0.5,44100,22050,6034.43579766537,7508.52048301911,6034.43579766537
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.109999999999999,62.31,62.42,1,e,ɛ,s.ɛ.ʁ,62.31,62.5,services,s.ɛ.ʁ.v.i.s,62.31,62.69,61.2,61.2,0.5,44100,22050,6892.41245136187,7122.03285217132,6892.41245136187
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.0899999999999963,63.07,63.16,1,d,ɔ̃,s.ɔ̃,63.07,63.2,sont,s.ɔ̃,63.07,63.2,61.2,61.2,0.5,44100,22050,4490.07782101167,5132.51305828628,4490.07782101167
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.0699999999999932,69,69.07,1,ʁ,ə,s.ə,69,69.11,ce,s.ə,69,69.11,68.27,68.27,0.5,44100,22050,8408.17120622568,7071.69015295373,7979.18287937743
14401_f4_int5_2022_03_29_assnat_174837,14401,female,ʃ,0.349999999999994,70.25,70.6,1,<SIL>,ɔ,ʃ.ɔ,70.25,70.69,choqué,ʃ.ɔ.c.e,70.25,70.99,70.25,70.25,0.5,44100,22050,3489.10505836576,3821.42457596073,3489.10505836576
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.0799999999999983,71.22,71.3,1,ə,ɛ,s.ɛ.t,71.22,71.42,cet,s.ɛ.t,71.22,71.42,70.25,70.25,0.5,44100,22050,5548.24902723735,6135.48536689552,5548.24902723735
14401_f4_int5_2022_03_29_assnat_174837,14401,female,ʃ,0.109999999999999,71.48,71.59,2,e,ɑ̃,ʃ.ɑ̃.ʒ,71.48,71.92,échange,e.ʃ.ɑ̃.ʒ,71.42,71.92,70.25,70.25,0.5,44100,22050,3832.29571984436,4210.02601059329,3832.29571984436
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.109999999999999,73.59,73.7,2,a,ɑ̃,s.ɑ̃,73.59,73.81,ascenseur,a.s.ɑ̃.s.œ.ʁ,73.48,74.17,72.76,72.76,0.5,44100,22050,7149.80544747082,6759.73684882467,7149.80544747082
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.149999999999991,73.81,73.96,4,ɑ̃,œ,s.œ.ʁ,73.81,74.17,ascenseur,a.s.ɑ̃.s.œ.ʁ,73.48,74.17,72.76,72.76,0.5,44100,22050,5205.05836575875,6349.26234874282,5205.05836575875
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.200000000000003,74.17,74.37,1,ʁ,ɔ,s.ɔ,74.17,74.45,social,s.ɔ.s.j.a.l,74.17,74.84,72.76,72.76,0.5,44100,22050,4175.48638132296,6404.7947823328,4175.48638132296
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.239999999999995,75.59,75.83,1,<SIL>,e,s.e,75.59,75.9,c'est,s.e,75.59,75.9,75.59,75.59,0.5,44100,22050,9494.94163424125,8041.78020114811,7778.98832684825
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.0900000000000034,77.88,77.97,4,ʁ,ɔ,s.ɔ.n,77.88,78.1,personne,p.ɛ.ʁ.s.ɔ.n,77.66,78.1,77.59,77.59,0.5,44100,22050,5977.2373540856,7106.80581954438,5977.2373540856
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.0799999999999983,80.65,80.73,4,ɑ̃,œ,s.œ.ʁ,80.65,80.83,ascenseur,a.s.ɑ̃.s.œ.ʁ,80.44,80.83,79.9,79.9,0.5,44100,22050,4890.46692607004,5423.29529164982,4890.46692607004
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.0900000000000034,80.49,80.58,2,a,ɑ̃,s.ɑ̃,80.49,80.65,ascenseur,a.s.ɑ̃.s.œ.ʁ,80.44,80.83,79.9,79.9,0.5,44100,22050,7693.1906614786,6997.72127739227,7693.1906614786
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.0799999999999983,80.83,80.91,1,ʁ,ɔ,s.ɔ,80.83,80.96,social,s.ɔ.s.j.a.l,80.83,81.26,79.9,79.9,0.5,44100,22050,4747.47081712062,5576.03061520542,4747.47081712062
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.209999999999994,81.29,81.5,1,<SIL>,e,s.e,81.29,81.56,c'est,s.e,81.29,81.56,79.9,79.9,0.5,44100,22050,8551.1673151751,7602.08277607501,7635.99221789883
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.170000000000002,84.86,85.03,4,ɛ̃,i,s.i,84.86,85.07,principal,p.ʁ.ɛ̃.s.i.p.a.l,84.66,85.32,83.9,83.9,0.5,44100,22050,8522.56809338521,7846.92551824978,7778.98832684825
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.120000000000005,85.41,85.53,1,ə,ə,s.ə,85.41,85.59,cela,s.ə.l.ɑ,85.41,85.69,83.9,83.9,0.5,44100,22050,5233.65758754864,6409.91589121862,5233.65758754864
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.150000000000006,86.38,86.53,2,ɑ̃,ɛ,s.ɛ,86.38,86.55,enseignants,ɑ̃.s.ɛ.ɲ.ɑ̃,86.28,86.76,86.03,86.03,0.5,44100,22050,7836.18677042802,7397.07177845995,7836.18677042802
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.140000000000001,88.82,88.96,1,<SIL>,ɔ̃,s.ɔ̃,88.82,89.05,sont,s.ɔ̃,88.82,89.05,88.82,88.82,0.5,44100,22050,4432.87937743191,5075.95466421151,4432.87937743191
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.109999999999999,91.37,91.48,1,ɔ̃,œ,s.œ.l,91.37,91.58,seulement,s.œ.l.m.ɑ̃,91.37,91.81,90.12,90.12,0.5,44100,22050,4347.08171206226,5016.1752083875,4347.08171206226
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.13000000000001,92.8,92.93,3,ɑ̃,e,s.e,92.8,92.98,d'enseignants,d.ɑ̃.s.e.ɲ.ɑ̃,92.6,93.26,90.12,90.12,0.5,44100,22050,7807.58754863813,7446.09046673844,7807.58754863813
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.0800000000000125,93.6,93.68,1,l,ɔ̃,s.ɔ̃,93.6,93.75,sont,s.ɔ̃,93.6,93.75,93.55,93.55,0.5,44100,22050,4461.47859922179,6102.75447211193,4461.47859922179
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.0699999999999932,94.9,94.97,1,<SIL>,ɔ,s.ɔ,94.9,95.05,social,s.ɔ.s.j.a.l,94.9,95.53,94.9,94.9,0.5,44100,22050,4833.26848249027,5631.60242569293,4833.26848249027
14401_f4_int5_2022_03_29_assnat_174837,14401,female,s,0.129999999999995,98.19,98.32,1,d,œ,s.œ.ʁ,98.19,98.39,soeurs,s.œ.ʁ,98.19,98.39,97.06,97.06,0.5,44100,22050,5262.25680933852,6555.67377247355,5262.25680933852
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.09,0.65,0.74,1,ɛ,a,s.a,0.65,0.83,savez,s.a.v.e,0.65,0.94,0.54,0.54,0.5,44100,22050,7836.18677042802,7546.36047882086,7836.18677042802
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.14,2.23,2.37,2,ɑ̃,e,s.e,2.23,2.43,enseignant,ɑ̃.s.e.ɲ.ɑ̃,2.13,2.58,0.54,0.54,0.5,44100,22050,8493.96887159533,7618.08369512731,7979.18287937743
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.1,3.82,3.92,1,<SIL>,ɑ,s.ɑ,3.82,3.95,ça,s.ɑ,3.82,3.95,3.13,3.13,0.5,44100,22050,7178.4046692607,6673.9430954185,7178.4046692607
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.180000000000001,4.05,4.23,1,ə,ɛ̃,s.ɛ̃,4.05,4.38,s'invente,s.ɛ̃.v.ɑ̃.t,4.05,4.66,3.13,3.13,0.5,44100,22050,8236.57587548638,7806.04712307407,7979.18287937743
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.12,5.07,5.19,1,ə,ɛ̃,s.ɛ̃,5.07,5.3,s'improvise,s.ɛ̃.p.ʁ.ɔ.v.i.z,5.07,5.77,3.13,3.13,0.5,44100,22050,9437.74319066148,8094.84505107161,7836.18677042802
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.12,6.18,6.3,2,ɑ̃,e,s.e,6.18,6.35,enseignant,ɑ̃.s.e.ɲ.ɑ̃,6.07,6.54,3.13,3.13,0.5,44100,22050,8636.96498054475,7320.46147260591,7693.1906614786
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.0999999999999996,7.62,7.72,1,<SIL>,e,s.e,7.62,7.76,c'est,s.e,7.62,7.76,7.62,7.62,0.5,44100,22050,8293.77431906615,6908.69807556209,7264.20233463035
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.15,9.28,9.43,4,ɑ̃,ɛ,s.ɛ,9.28,9.59,français,f.ʁ.ɑ̃.s.ɛ,9.01,9.59,8.51,8.51,0.5,44100,22050,8751.36186770428,8047.26450027635,7607.39299610895
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.0599999999999987,12.64,12.7,8,ʁ,i,s.i,12.64,12.74,l'université,l.y.ɲ.i.v.ɛ.ʁ.s.i.t.e,12.32,12.95,11.77,11.77,0.5,44100,22050,8236.57587548638,6926.80481952628,7836.18677042802
14401_f5_int6_2022_03_29_assnat_174837,14401,female,ʃ,0.139999999999999,14.73,14.87,1,ʁ,ɛ,ʃ.ɛ.ʁ,14.73,14.98,chercher,ʃ.ɛ.ʁ.ʃ.e,14.73,15.25,11.77,11.77,0.5,44100,22050,3746.49805447471,4270.11804185972,3746.49805447471
14401_f5_int6_2022_03_29_assnat_174837,14401,female,ʃ,0.15,14.98,15.13,4,ʁ,e,ʃ.e,14.98,15.25,chercher,ʃ.ɛ.ʁ.ʃ.e,14.73,15.25,11.77,11.77,0.5,44100,22050,3517.70428015564,4039.07802184206,3517.70428015564
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.109999999999999,21.13,21.24,1,<SIL>,e,s.e,21.13,21.27,c'est,s.e,21.13,21.27,21.13,21.13,0.5,44100,22050,7264.20233463035,7207.29828720903,7264.20233463035
14401_f5_int6_2022_03_29_assnat_174837,14401,female,ʃ,0.0899999999999999,21.49,21.58,1,m,o,ʃ.o.z,21.49,21.7,chose,ʃ.o.z,21.49,21.7,21.13,21.13,0.5,44100,22050,3574.90272373541,4243.3952419791,3574.90272373541
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.109999999999999,21.97,22.08,2,ɑ̃,ɛ,s.ɛ,21.97,22.1,enseignants,ɑ̃.s.ɛ.ɲ.ɑ̃,21.89,22.27,21.13,21.13,0.5,44100,22050,7578.79377431907,7333.91876351975,7578.79377431907
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.0700000000000003,24.05,24.12,3,k,ɛ,s.ɛ,24.05,24.14,excessivement,ɛ.k.s.ɛ.s.i.v.m.ɑ̃,23.96,24.46,22.92,22.92,0.5,44100,22050,7292.80155642023,6582.2567334053,7292.80155642023
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.189999999999998,24.14,24.33,5,ɛ,i,s.i.v,24.14,24.39,excessivement,ɛ.k.s.ɛ.s.i.v.m.ɑ̃,23.96,24.46,22.92,22.92,0.5,44100,22050,9237.5486381323,8196.62455304077,7378.59922178988
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.0899999999999999,26.82,26.91,1,e,ə,s.ə,26.82,26.96,ce,s.ə,26.82,26.96,26.16,26.16,0.5,44100,22050,5805.6420233463,6304.6787854569,5805.6420233463
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.239999999999998,26.96,27.2,1,ə,a,s.a,26.96,27.29,savoir,s.a.v.w.ɑ.ʁ,26.96,27.75,26.16,26.16,0.5,44100,22050,8207.9766536965,7821.47010690259,6063.03501945525
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.140000000000001,31.75,31.89,1,e,e,s.e,31.75,31.99,ces,s.e,31.75,31.99,31.21,31.21,0.5,44100,22050,7235.60311284047,7448.2071666237,7235.60311284047
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.130000000000003,35.51,35.64,3,ɔ̃,ɛ,s.ɛ.ʁ,35.51,35.77,conserver,k.ɔ̃.s.ɛ.ʁ.v.e,35.25,36.01,33.47,33.47,0.5,44100,22050,8779.96108949416,7378.27223600107,7836.18677042802
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.100000000000001,36.44,36.54,1,<SIL>,a,s.a,36.44,36.58,savez,s.a.v.e,36.44,36.64,36.44,36.44,0.5,44100,22050,7464.39688715953,6328.98907729356,7464.39688715953
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.119999999999997,37.31,37.43,3,ɑ̃,e,s.e,37.31,37.48,d'enseignants,d.ɑ̃.s.e.ɲ.ɑ̃,37.15,37.7,36.44,36.44,0.5,44100,22050,8722.7626459144,7947.23990900466,7207.00389105058
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.210000000000001,40.4,40.61,2,a,i,s.i,40.4,40.77,assis,a.s.i,40.29,40.77,39.53,39.53,0.5,44100,22050,8293.77431906615,7950.11197065941,7521.5953307393
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.0799999999999983,41.18,41.26,4,ʁ,ɔ,s.ɔ.n,41.18,41.34,personne,p.ɛ.ʁ.s.ɔ.n,40.98,41.34,39.53,39.53,0.5,44100,22050,4833.26848249027,6448.5197663298,4833.26848249027
14401_f5_int6_2022_03_29_assnat_174837,14401,female,ʃ,0.100000000000001,41.85,41.95,1,a,ɜ,ʃ.ɜ.z,41.85,42.15,chaise,ʃ.ɜ.z,41.85,42.15,39.53,39.53,0.5,44100,22050,3546.30350194553,4488.86515915415,3546.30350194553
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.130000000000003,45.41,45.54,2,ɑ̃,ɛ,s.ɛ,45.41,45.56,enseignants,ɑ̃.s.ɛ.ɲ.ɑ̃,45.31,45.83,44.76,44.76,0.5,44100,22050,7207.00389105058,7359.02938706765,7207.00389105058
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.119999999999997,48.24,48.36,1,<SIL>,e,s.e.t,48.24,48.48,c'est,s.e.t,48.24,48.48,48.24,48.24,0.5,44100,22050,7321.40077821012,7197.00127145353,7321.40077821012
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.0899999999999963,50.81,50.9,1,<SIL>,ɑ,s.ɑ,50.81,50.94,ça,s.ɑ,50.81,50.94,50.81,50.81,0.5,44100,22050,6520.62256809339,6505.64268577681,6520.62256809339
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.0600000000000023,52.97,53.03,1,l,ɔ̃,s.ɔ̃,52.97,53.06,sont,s.ɔ̃,52.97,53.06,52.93,52.93,0.5,44100,22050,4890.46692607004,5743.96056358903,4890.46692607004
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.0799999999999983,55.6,55.68,5,e,ɛ,s.ɛ.ʁ,55.6,55.73,nécessairement,n.e.s.e.s.ɛ.ʁ.m.ɑ̃,55.41,55.83,55.06,55.06,0.5,44100,22050,7121.20622568093,7181.58989122447,7121.20622568093
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.0600000000000023,55.51,55.57,3,e,e,s.e,55.51,55.6,nécessairement,n.e.s.e.s.ɛ.ʁ.m.ɑ̃,55.41,55.83,55.06,55.06,0.5,44100,22050,8207.9766536965,7389.08415640339,7979.18287937743
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.0799999999999983,56.77,56.85,1,e,a,s.a,56.77,56.93,savez,s.a.v.e,56.77,57.07,55.06,55.06,0.5,44100,22050,7836.18677042802,7261.08428355729,7836.18677042802
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.110000000000007,57.98,58.09,1,<SIL>,e,s.e,57.98,58.16,ces,s.e,57.98,58.16,57.98,57.98,0.5,44100,22050,7578.79377431907,7618.33768499657,7578.79377431907
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.100000000000001,62.76,62.86,1,<SIL>,e,s.e.t,62.76,62.95,c'est,s.e.t,62.76,62.95,62.76,62.76,0.5,44100,22050,6806.61478599222,6755.03231327695,6806.61478599222
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.0600000000000023,63.48,63.54,4,ʁ,ɔ,s.ɔ.n,63.48,63.64,personnes,p.ɛ.ʁ.s.ɔ.n,63.3,63.64,62.76,62.76,0.5,44100,22050,5891.43968871595,6035.43195643618,5891.43968871595
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.0999999999999943,64.39,64.49,1,<SIL>,e,s.e.t,64.39,64.58,c'est,s.e.t,64.39,64.58,64.39,64.39,0.5,44100,22050,7378.59922178988,6902.15969335717,7378.59922178988
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.0799999999999983,65.12,65.2,4,ʁ,ɔ,s.ɔ.n,65.12,65.3,personnes,p.ɛ.ʁ.s.ɔ.n,64.96,65.3,64.39,64.39,0.5,44100,22050,5891.43968871595,6430.00221063554,5891.43968871595
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.100000000000009,66.46,66.56,1,ɔ̃,e,s.e,66.46,66.61,c'est,s.e,66.46,66.61,64.39,64.39,0.5,44100,22050,5205.05836575875,6231.29556229932,5205.05836575875
14401_f5_int6_2022_03_29_assnat_174837,14401,female,ʃ,0.219999999999999,68.24,68.46,1,<SIL>,ɑ̃,ʃ.ɑ̃,68.24,68.63,changer,ʃ.ɑ̃.ʒ.e,68.24,69.03,68.24,68.24,0.5,44100,22050,3689.29961089494,4233.05406968538,3689.29961089494
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.109999999999999,74.45,74.56,3,ɑ̃,ɛ,s.ɛ.ɲ,74.45,74.64,l'enseignement,l.ɑ̃.s.ɛ.ɲ.m.ɑ̃,74.32,74.76,73.77,73.77,0.5,44100,22050,7836.18677042802,7156.04727340385,7836.18677042802
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.22999999999999,74.76,74.99,1,ɑ̃,y,s.y,74.76,75.06,supérieur,s.y.p.e.ʁ.j.œ.ʁ,74.76,75.61,73.77,73.77,0.5,44100,22050,4089.68871595331,6171.15960349559,4089.68871595331
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.140000000000001,76.4,76.54,3,k,ɛ,s.ɛ,76.4,76.57,accès,a.k.s.ɛ,76.25,76.57,75.86,75.86,0.5,44100,22050,9294.74708171206,8139.59488461211,7635.99221789883
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.109999999999999,78.3,78.41,1,<SIL>,a,s.a,78.3,78.53,savez,s.a.v.e,78.3,78.66,78.3,78.3,0.5,44100,22050,7207.00389105058,7312.08149984289,7207.00389105058
14401_f5_int6_2022_03_29_assnat_174837,14401,female,s,0.180000000000007,89,89.18,2,i,i,s.i,89,89.42,ici,i.s.i,88.95,89.42,88.28,88.28,0.5,44100,22050,9123.15175097276,7965.49671929848,7407.19844357977
