speaker,utterance_label,utterance_begin,utterance_end,following_utterance_begin,following_utterance_end,discourse,discourse_begin,discourse_end
14401,a10d42ae-55eb-11f0-8c2f-16386fa09120,23.63,25.07,25.26,26.11,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d4646-55eb-11f0-8c2f-16386fa09120,83.6,85.69,87.86,88.43,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d439e-55eb-11f0-8c2f-16386fa09120,36.39,37.4,37.95,40.07,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d424a-55eb-11f0-8c2f-16386fa09120,16.96,20.29,20.58,21.69,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d4722-55eb-11f0-8c2f-16386fa09120,93.74,96.08,,,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d45ec-55eb-11f0-8c2f-16386fa09120,80.7,81.81,82.42,82.92,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d452e-55eb-11f0-8c2f-16386fa09120,67.43,70.43,71.2,74.41,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d4434-55eb-11f0-8c2f-16386fa09120,44.44,49.04,50.3,51.35,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d46a0-55eb-11f0-8c2f-16386fa09120,91.25,92.63,93.06,93.3,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d4682-55eb-11f0-8c2f-16386fa09120,89.15,90.9,91.25,92.63,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d4628-55eb-11f0-8c2f-16386fa09120,82.42,82.92,83.6,85.69,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d45a6-55eb-11f0-8c2f-16386fa09120,75.89,78.48,79.43,80.55,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d46be-55eb-11f0-8c2f-16386fa09120,93.06,93.3,93.74,96.08,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d422c-55eb-11f0-8c2f-16386fa09120,14.34,16.0,16.96,20.29,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d4416-55eb-11f0-8c2f-16386fa09120,42.7,43.93,44.44,49.04,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d4308-55eb-11f0-8c2f-16386fa09120,26.28,26.65,26.8,28.68,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d447a-55eb-11f0-8c2f-16386fa09120,52.01,54.6,54.88,57.05,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d41f0-55eb-11f0-8c2f-16386fa09120,13.05,13.92,14.34,16.0,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d41c8-55eb-11f0-8c2f-16386fa09120,11.6,12.89,13.05,13.92,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d43bc-55eb-11f0-8c2f-16386fa09120,37.95,40.07,40.54,41.77,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d4380-55eb-11f0-8c2f-16386fa09120,33.3,34.71,36.39,37.4,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d410a-55eb-11f0-8c2f-16386fa09120,1.78,3.43,3.59,6.11,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d4268-55eb-11f0-8c2f-16386fa09120,20.58,21.69,22.23,22.46,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d445c-55eb-11f0-8c2f-16386fa09120,50.3,51.35,52.01,54.6,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d4074-55eb-11f0-8c2f-16386fa09120,0.05,1.07,1.78,3.43,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d42cc-55eb-11f0-8c2f-16386fa09120,25.26,26.11,26.28,26.65,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d4498-55eb-11f0-8c2f-16386fa09120,54.88,57.05,58.14,59.98,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d413c-55eb-11f0-8c2f-16386fa09120,3.59,6.11,7.55,8.14,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d4510-55eb-11f0-8c2f-16386fa09120,65.54,66.47,67.43,70.43,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d44d4-55eb-11f0-8c2f-16386fa09120,60.57,63.5,63.74,64.78,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d4344-55eb-11f0-8c2f-16386fa09120,29.23,31.11,31.47,33.08,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d44f2-55eb-11f0-8c2f-16386fa09120,63.74,64.78,65.54,66.47,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d43f8-55eb-11f0-8c2f-16386fa09120,42.08,42.51,42.7,43.93,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d4664-55eb-11f0-8c2f-16386fa09120,87.86,88.43,89.15,90.9,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d45ce-55eb-11f0-8c2f-16386fa09120,79.43,80.55,80.7,81.81,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d4326-55eb-11f0-8c2f-16386fa09120,26.8,28.68,29.23,31.11,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d4362-55eb-11f0-8c2f-16386fa09120,31.47,33.08,33.3,34.71,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d41aa-55eb-11f0-8c2f-16386fa09120,10.63,11.45,11.6,12.89,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d4588-55eb-11f0-8c2f-16386fa09120,74.66,75.43,75.89,78.48,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d418c-55eb-11f0-8c2f-16386fa09120,8.72,9.48,10.63,11.45,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d4286-55eb-11f0-8c2f-16386fa09120,22.23,22.46,23.63,25.07,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d43da-55eb-11f0-8c2f-16386fa09120,40.54,41.77,42.08,42.51,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d4164-55eb-11f0-8c2f-16386fa09120,7.55,8.14,8.72,9.48,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d456a-55eb-11f0-8c2f-16386fa09120,71.2,74.41,74.66,75.43,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a10d44b6-55eb-11f0-8c2f-16386fa09120,58.14,59.98,60.57,63.5,14401_f1_int2_2022_03_29_assnat_174837,0.05,96.08
14401,a1052a6a-55eb-11f0-8c2f-16386fa09120,75.64,77.65,77.99,80.47,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a1052a2e-55eb-11f0-8c2f-16386fa09120,68.07,75.32,75.64,77.65,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a10528b2-55eb-11f0-8c2f-16386fa09120,41.51,41.84,42.58,43.86,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a10529de-55eb-11f0-8c2f-16386fa09120,57.01,58.16,59.76,67.57,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a105297a-55eb-11f0-8c2f-16386fa09120,55.19,55.88,56.44,56.81,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a105281c-55eb-11f0-8c2f-16386fa09120,34.88,36.67,38.43,39.31,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a105256a-55eb-11f0-8c2f-16386fa09120,3.39,4.67,5.88,6.6,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a105274a-55eb-11f0-8c2f-16386fa09120,24.17,26.87,27.14,29.99,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a1052b50-55eb-11f0-8c2f-16386fa09120,90.61,91.23,94.23,95.4,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a1052952-55eb-11f0-8c2f-16386fa09120,53.0,55.03,55.19,55.88,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a105259c-55eb-11f0-8c2f-16386fa09120,5.88,6.6,7.08,8.21,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a1052aba-55eb-11f0-8c2f-16386fa09120,80.72,81.74,82.53,87.06,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a1052a06-55eb-11f0-8c2f-16386fa09120,59.76,67.57,68.07,75.32,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a105248e-55eb-11f0-8c2f-16386fa09120,0.3,1.54,1.76,3.16,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a10526f0-55eb-11f0-8c2f-16386fa09120,20.7,21.4,21.73,23.84,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a1052a92-55eb-11f0-8c2f-16386fa09120,77.99,80.47,80.72,81.74,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a1052ae2-55eb-11f0-8c2f-16386fa09120,82.53,87.06,87.65,88.95,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a105288a-55eb-11f0-8c2f-16386fa09120,39.52,40.77,41.51,41.84,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a10528da-55eb-11f0-8c2f-16386fa09120,42.58,43.86,44.54,47.05,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a10529b6-55eb-11f0-8c2f-16386fa09120,56.44,56.81,57.01,58.16,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a10525ec-55eb-11f0-8c2f-16386fa09120,8.96,12.0,12.39,13.45,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a105252e-55eb-11f0-8c2f-16386fa09120,1.76,3.16,3.39,4.67,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a1052646-55eb-11f0-8c2f-16386fa09120,13.74,14.32,15.03,18.04,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a105266e-55eb-11f0-8c2f-16386fa09120,15.03,18.04,18.23,19.52,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a105272c-55eb-11f0-8c2f-16386fa09120,21.73,23.84,24.17,26.87,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a1052b78-55eb-11f0-8c2f-16386fa09120,94.23,95.4,,,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a105279a-55eb-11f0-8c2f-16386fa09120,30.35,30.92,31.15,32.19,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a1052b28-55eb-11f0-8c2f-16386fa09120,87.65,88.95,90.61,91.23,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a1052772-55eb-11f0-8c2f-16386fa09120,27.14,29.99,30.35,30.92,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a1052844-55eb-11f0-8c2f-16386fa09120,38.43,39.31,39.52,40.77,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a105261e-55eb-11f0-8c2f-16386fa09120,12.39,13.45,13.74,14.32,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a105292a-55eb-11f0-8c2f-16386fa09120,47.99,52.6,53.0,55.03,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a10527f4-55eb-11f0-8c2f-16386fa09120,33.16,34.43,34.88,36.67,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a10525c4-55eb-11f0-8c2f-16386fa09120,7.08,8.21,8.96,12.0,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a1052902-55eb-11f0-8c2f-16386fa09120,44.54,47.05,47.99,52.6,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a10526c8-55eb-11f0-8c2f-16386fa09120,19.67,20.32,20.7,21.4,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a10527cc-55eb-11f0-8c2f-16386fa09120,31.15,32.19,33.16,34.43,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a1052696-55eb-11f0-8c2f-16386fa09120,18.23,19.52,19.67,20.32,14401_f2_int3_2022_03_29_assnat_174837,0.3,95.4
14401,a1097f70-55eb-11f0-8c2f-16386fa09120,78.97,80.34,81.34,82.16,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097f02-55eb-11f0-8c2f-16386fa09120,54.79,56.26,57.15,62.05,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097e58-55eb-11f0-8c2f-16386fa09120,24.3,24.75,24.93,25.43,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097f66-55eb-11f0-8c2f-16386fa09120,77.13,78.41,78.97,80.34,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097f48-55eb-11f0-8c2f-16386fa09120,71.61,73.9,74.56,76.58,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097e26-55eb-11f0-8c2f-16386fa09120,15.38,17.52,18.27,19.12,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097eda-55eb-11f0-8c2f-16386fa09120,44.58,45.63,47.16,48.11,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097e12-55eb-11f0-8c2f-16386fa09120,10.74,12.34,13.66,14.62,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097e62-55eb-11f0-8c2f-16386fa09120,24.93,25.43,26.02,28.48,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097e94-55eb-11f0-8c2f-16386fa09120,35.32,36.33,36.79,37.96,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097e44-55eb-11f0-8c2f-16386fa09120,19.76,23.0,23.36,24.05,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097ec6-55eb-11f0-8c2f-16386fa09120,40.52,41.7,42.54,43.95,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097f3e-55eb-11f0-8c2f-16386fa09120,70.34,71.42,71.61,73.9,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097f84-55eb-11f0-8c2f-16386fa09120,82.53,84.36,85.04,85.45,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097e8a-55eb-11f0-8c2f-16386fa09120,30.47,35.09,35.32,36.33,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097f8e-55eb-11f0-8c2f-16386fa09120,85.04,85.45,86.05,87.77,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097d7c-55eb-11f0-8c2f-16386fa09120,0.52,1.6,1.9,3.47,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097df4-55eb-11f0-8c2f-16386fa09120,5.55,6.91,7.85,9.83,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097e4e-55eb-11f0-8c2f-16386fa09120,23.36,24.05,24.3,24.75,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097dea-55eb-11f0-8c2f-16386fa09120,3.66,5.14,5.55,6.91,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097f7a-55eb-11f0-8c2f-16386fa09120,81.34,82.16,82.53,84.36,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097ee4-55eb-11f0-8c2f-16386fa09120,47.16,48.11,48.43,51.97,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097eee-55eb-11f0-8c2f-16386fa09120,48.43,51.97,52.19,54.61,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097f16-55eb-11f0-8c2f-16386fa09120,57.15,62.05,62.86,63.88,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097e1c-55eb-11f0-8c2f-16386fa09120,13.66,14.62,15.38,17.52,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097ef8-55eb-11f0-8c2f-16386fa09120,52.19,54.61,54.79,56.26,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097e30-55eb-11f0-8c2f-16386fa09120,18.27,19.12,19.76,23.0,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097e76-55eb-11f0-8c2f-16386fa09120,29.05,29.89,30.47,35.09,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097eb2-55eb-11f0-8c2f-16386fa09120,39.65,40.31,40.52,41.7,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097ea8-55eb-11f0-8c2f-16386fa09120,38.2,39.23,39.65,40.31,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097ed0-55eb-11f0-8c2f-16386fa09120,42.54,43.95,44.58,45.63,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097f20-55eb-11f0-8c2f-16386fa09120,62.86,63.88,64.17,66.85,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097f2a-55eb-11f0-8c2f-16386fa09120,64.17,66.85,68.1,69.59,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097f34-55eb-11f0-8c2f-16386fa09120,68.1,69.59,70.34,71.42,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097dfe-55eb-11f0-8c2f-16386fa09120,7.85,9.83,10.74,12.34,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097e9e-55eb-11f0-8c2f-16386fa09120,36.79,37.96,38.2,39.23,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097f98-55eb-11f0-8c2f-16386fa09120,86.05,87.77,88.84,90.51,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097fa2-55eb-11f0-8c2f-16386fa09120,88.84,90.51,,,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097f52-55eb-11f0-8c2f-16386fa09120,74.56,76.58,77.13,78.41,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097e6c-55eb-11f0-8c2f-16386fa09120,26.02,28.48,29.05,29.89,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a1097dd6-55eb-11f0-8c2f-16386fa09120,1.9,3.47,3.66,5.14,14401_f3_int4_2022_03_29_assnat_174837,0.52,90.51
14401,a102c946-55eb-11f0-8c2f-16386fa09120,27.73,33.37,33.71,34.52,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102c7a2-55eb-11f0-8c2f-16386fa09120,2.74,3.81,4.03,4.78,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102ccfc-55eb-11f0-8c2f-16386fa09120,94.9,95.53,97.06,98.39,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102cc7a-55eb-11f0-8c2f-16386fa09120,87.41,88.65,88.82,89.44,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102ca22-55eb-11f0-8c2f-16386fa09120,51.99,53.28,53.94,55.16,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102c90a-55eb-11f0-8c2f-16386fa09120,24.29,25.22,26.78,27.03,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102c82e-55eb-11f0-8c2f-16386fa09120,7.03,9.21,9.46,12.35,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102cb80-55eb-11f0-8c2f-16386fa09120,72.76,75.38,75.59,76.59,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102c8ec-55eb-11f0-8c2f-16386fa09120,23.12,23.88,24.29,25.22,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102c8b0-55eb-11f0-8c2f-16386fa09120,18.46,21.85,22.08,22.84,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102cc98-55eb-11f0-8c2f-16386fa09120,88.82,89.44,90.12,93.26,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102c6c6-55eb-11f0-8c2f-16386fa09120,0.36,1.48,1.64,2.56,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102ccb6-55eb-11f0-8c2f-16386fa09120,90.12,93.26,93.55,94.44,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102c888-55eb-11f0-8c2f-16386fa09120,16.2,17.6,18.46,21.85,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102c928-55eb-11f0-8c2f-16386fa09120,26.78,27.03,27.73,33.37,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102ca04-55eb-11f0-8c2f-16386fa09120,49.88,51.81,51.99,53.28,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102c84c-55eb-11f0-8c2f-16386fa09120,9.46,12.35,13.37,15.9,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102ca86-55eb-11f0-8c2f-16386fa09120,57.26,58.05,58.77,60.98,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102cd38-55eb-11f0-8c2f-16386fa09120,99.02,99.68,,,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102cd1a-55eb-11f0-8c2f-16386fa09120,97.06,98.39,99.02,99.68,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102c806-55eb-11f0-8c2f-16386fa09120,5.37,6.78,7.03,9.21,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102c964-55eb-11f0-8c2f-16386fa09120,33.71,34.52,35.09,36.09,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102ccde-55eb-11f0-8c2f-16386fa09120,93.55,94.44,94.9,95.53,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102cbf8-55eb-11f0-8c2f-16386fa09120,79.9,82.18,83.29,83.66,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102caa4-55eb-11f0-8c2f-16386fa09120,58.77,60.98,61.2,63.9,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102cc34-55eb-11f0-8c2f-16386fa09120,83.9,85.69,86.03,86.76,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102cbbc-55eb-11f0-8c2f-16386fa09120,77.01,77.04,77.59,79.75,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102c9aa-55eb-11f0-8c2f-16386fa09120,37.14,40.79,41.64,44.9,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102ca4a-55eb-11f0-8c2f-16386fa09120,53.94,55.16,56.23,57.05,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102cac2-55eb-11f0-8c2f-16386fa09120,61.2,63.9,64.26,64.84,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102c770-55eb-11f0-8c2f-16386fa09120,1.64,2.56,2.74,3.81,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102cafe-55eb-11f0-8c2f-16386fa09120,65.73,66.53,66.74,67.43,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102cb3a-55eb-11f0-8c2f-16386fa09120,68.27,69.98,70.25,71.92,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102c9e6-55eb-11f0-8c2f-16386fa09120,45.15,47.98,49.88,51.81,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102cae0-55eb-11f0-8c2f-16386fa09120,64.26,64.84,65.73,66.53,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102c9c8-55eb-11f0-8c2f-16386fa09120,41.64,44.9,45.15,47.98,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102c98c-55eb-11f0-8c2f-16386fa09120,35.09,36.09,37.14,40.79,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102cb62-55eb-11f0-8c2f-16386fa09120,70.25,71.92,72.76,75.38,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102cc16-55eb-11f0-8c2f-16386fa09120,83.29,83.66,83.9,85.69,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102c7ca-55eb-11f0-8c2f-16386fa09120,4.03,4.78,4.99,5.16,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102cb9e-55eb-11f0-8c2f-16386fa09120,75.59,76.59,77.01,77.04,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102cb1c-55eb-11f0-8c2f-16386fa09120,66.74,67.43,68.27,69.98,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102c8ce-55eb-11f0-8c2f-16386fa09120,22.08,22.84,23.12,23.88,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102c86a-55eb-11f0-8c2f-16386fa09120,13.37,15.9,16.2,17.6,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102cbda-55eb-11f0-8c2f-16386fa09120,77.59,79.75,79.9,82.18,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102c7e8-55eb-11f0-8c2f-16386fa09120,4.99,5.16,5.37,6.78,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102ca68-55eb-11f0-8c2f-16386fa09120,56.23,57.05,57.26,58.05,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a102cc5c-55eb-11f0-8c2f-16386fa09120,86.03,86.76,87.41,88.65,14401_f4_int5_2022_03_29_assnat_174837,0.36,99.68
14401,a10b67ea-55eb-11f0-8c2f-16386fa09120,39.53,42.63,43.15,43.75,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b6bfa-55eb-11f0-8c2f-16386fa09120,90.97,91.46,93.02,93.55,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b6c22-55eb-11f0-8c2f-16386fa09120,93.02,93.55,94.71,95.36,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b660a-55eb-11f0-8c2f-16386fa09120,15.43,16.61,17.0,20.02,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b69de-55eb-11f0-8c2f-16386fa09120,64.39,67.81,68.24,69.03,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b6880-55eb-11f0-8c2f-16386fa09120,48.24,48.96,50.81,52.02,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b66f0-55eb-11f0-8c2f-16386fa09120,26.16,27.75,28.28,28.43,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b6998-55eb-11f0-8c2f-16386fa09120,61.04,62.51,62.76,64.2,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b6cae-55eb-11f0-8c2f-16386fa09120,97.59,98.01,,,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b66a0-55eb-11f0-8c2f-16386fa09120,22.92,24.97,25.41,25.83,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b6592-55eb-11f0-8c2f-16386fa09120,7.62,8.34,8.51,11.08,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
